"","TransactionID","id_01","id_02","id_03","id_04","id_05","id_06","id_07","id_08","id_09","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_20","id_21","id_22","id_23","id_24","id_25","id_26","id_27","id_28","id_29","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","DeviceType","DeviceInfo"
"380",2988737,-20,309092,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-360,"New","NotFound",225,NA,266,595,NA,NA,"",NA,NA,NA,"","New","NotFound","","ie 11.0 for desktop",NA,"","",FALSE,TRUE,FALSE,TRUE,"desktop","Trident/7.0"
"381",2988740,-5,224921,NA,NA,7,-9,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,13,410,277,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"382",2988745,-5,103236,0,0,10,-13,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,12,197,368,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","edge 15.0",24,"","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"383",2988746,-5,27969,0,0,9,-33,NA,NA,6,0,100,"Found",52,-300,"Found","Found",166,13,410,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1024x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"384",2988749,-15,108803,0,0,NA,NA,4,-44,0,0,100,"NotFound",52,NA,"Found","Found",NA,NA,NA,NA,369,21,"IP_PROXY:ANONYMOUS",NA,205,191,"Found","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"385",2988752,-5,320871,0,0,9,-9,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,13,410,277,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"386",2988754,0,56053,NA,NA,1,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,NA,277,254,NA,NA,"",NA,NA,NA,"","New","NotFound","Android 7.0","samsung browser 6.2",32,"2220x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile","SAMSUNG SM-G950U Build/NRD90M"
"387",2988755,-10,105208,0,0,10,-33,NA,NA,7,0,100,"Found",52,-300,"Found","Found",166,13,410,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1024x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"388",2988760,0,49047,0,0,1,0,NA,NA,0,0,100,"Found",NA,-300,"Found","Found",166,NA,277,254,NA,NA,"",NA,NA,NA,"","Found","Found","Android 7.0","samsung browser 6.2",32,"2220x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile","SAMSUNG SM-G950U Build/NRD90M"
"389",2988763,-90,307052,0,0,-4,-30,NA,NA,0,0,100,"NotFound",44,NA,"Found","Found",225,15,345,507,NA,NA,"",NA,NA,NA,"","Found","Found","","mobile safari 11.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile",""
"390",2988768,-25,93536,NA,NA,2,0,NA,NA,0,0,98.25,"NotFound",63,-300,"Unknown","",166,NA,397,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"","match_status:1",TRUE,FALSE,FALSE,TRUE,"desktop","Windows"
"391",2988769,0,23089,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,NA,215,533,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","edge 14.0",24,"1366x768","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Windows"
"392",2988778,-5,63554,NA,NA,11,-33,NA,NA,6,0,97.120002746582,"Found",52,-300,"New","NotFound",166,13,410,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1024x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"393",2988783,-5,42902,0,0,11,-6,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,12,410,597,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1440x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"394",2988800,0,38172,0,0,0,0,NA,NA,0,0,100,"NotFound",NA,-360,"Found","Found",166,NA,312,214,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_11_6","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"395",2988804,-40,79082,0,0,0,-100,NA,NA,0,0,100,"NotFound",18,-360,"Found","Found",166,13,410,186,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","ie 11.0 for desktop",24,"1600x900","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"396",2988812,-5,77740,NA,NA,15,-33,NA,NA,0,0,97.1399993896484,"NotFound",52,-300,"New","NotFound",166,15,521,549,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1280x1024","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"397",2988813,-5,13667,NA,NA,0,0,NA,NA,0,0,97.5199966430664,"NotFound",52,-300,"New","NotFound",166,NA,352,500,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"398",2988823,-15,135971,NA,NA,NA,NA,6,-26,0,0,97.2699966430664,"NotFound",52,-300,"New","NotFound",NA,NA,NA,NA,796,14,"IP_PROXY:ANONYMOUS",11,268,184,"Found","Found","Found","Windows 7","chrome 62.0",24,"1920x1200","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"399",2988824,-10,193600,NA,NA,1,0,NA,NA,NA,NA,100,"NotFound",63,-300,"New","NotFound",166,NA,410,278,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows Vista","ie",24,"1366x768","match_status:2",TRUE,FALSE,FALSE,TRUE,"desktop","Windows"
"400",2988832,-45,60391,NA,NA,8,-72,NA,NA,-6,-42,97.6699981689453,"NotFound",52,-300,"New","NotFound",166,13,107,600,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","ie 11.0 for desktop",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"401",2988844,-25,70533,NA,NA,7,-5,NA,NA,0,0,95.1600036621094,"NotFound",63,NA,"Unknown","",166,13,216,214,NA,NA,"",NA,NA,NA,"","Found","Found","","ie 11.0 for desktop",NA,"","",FALSE,FALSE,FALSE,TRUE,"desktop","rv:11.0"
"402",2988855,-5,62074,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,15,410,549,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","firefox 57.0",24,"1440x900","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"403",2988863,0,15926,0,0,0,0,NA,NA,0,0,100,"NotFound",NA,-300,"Found","Found",166,NA,312,280,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_12_6","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"404",2988869,0,70481,0,0,3,0,NA,NA,0,0,100,"Found",NA,-300,"Found","Found",166,NA,277,254,NA,NA,"",NA,NA,NA,"","Found","Found","Android 7.0","samsung browser 6.2",32,"2220x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile","SAMSUNG SM-G950U Build/NRD90M"
"405",2988875,0,51722,0,0,2,0,NA,NA,0,0,100,"Found",NA,-300,"Found","Found",166,NA,277,254,NA,NA,"",NA,NA,NA,"","Found","Found","Android 7.0","samsung browser 6.2",32,"2220x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile","SAMSUNG SM-G950U Build/NRD90M"
"406",2988880,-45,221638,NA,NA,0,-27,NA,NA,NA,NA,100,"NotFound",49,-360,"New","NotFound",166,15,374,214,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 10.3.1","mobile safari 10.0",32,"2001x1125","match_status:1",TRUE,FALSE,FALSE,FALSE,"mobile","iOS Device"
"407",2988886,-5,248135,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,NA,"New","NotFound",225,NA,427,325,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 49.0",NA,"","",FALSE,FALSE,TRUE,FALSE,"desktop",""
"408",2988889,-5,37707,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-480,"New","NotFound",166,13,253,222,NA,NA,"",NA,NA,NA,"","New","NotFound","Mac OS X 10_13_1","safari generic",24,"2560x1440","match_status:2",TRUE,TRUE,FALSE,TRUE,"desktop","MacOS"
"409",2988893,-5,157899,0,0,1,0,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,215,597,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 8.1","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"410",2988894,-45,406009,0,0,0,-27,NA,NA,0,0,100,"Found",49,-360,"Found","Found",166,15,374,214,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 10.3.1","mobile safari 10.0",32,"2001x1125","match_status:1",TRUE,FALSE,FALSE,FALSE,"mobile","iOS Device"
"411",2988902,-5,105244,0,0,1,0,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,139,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","edge 16.0",24,"","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"412",2988905,-5,56408,NA,NA,3,-8,NA,NA,NA,NA,100,"NotFound",52,-420,"New","NotFound",166,12,410,225,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","chrome 62.0",24,"1280x800","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"413",2988922,0,12550,0,0,1,0,NA,NA,2,0,100,"NotFound",NA,-300,"Found","Found",166,NA,100,489,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_11_6","chrome 61.0",24,"2560x1600","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"414",2988930,-5,117784,2,0,4,0,NA,NA,3,0,100,"NotFound",52,-300,"Found","Found",166,NA,390,549,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"415",2988933,-5,22535,0,0,0,0,NA,NA,0,0,100,"NotFound",52,-480,"Found","Found",166,NA,215,222,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"416",2988935,-5,113885,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,NA,410,533,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"417",2988938,-5,176844,2,0,1,0,NA,NA,1,0,100,"Found",52,-300,"Found","Found",166,NA,390,549,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"418",2988940,-5,108459,NA,NA,0,0,NA,NA,0,0,91.5299987792969,"NotFound",52,-300,"New","NotFound",166,NA,529,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"419",2988950,-15,88103,0,0,0,0,NA,NA,0,0,100,"NotFound",35,-360,"Found","Found",225,NA,266,595,NA,NA,"",NA,NA,NA,"","Found","Found","","ie 11.0 for desktop",NA,"","",FALSE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"420",2988953,-5,446685,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,266,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"421",2988965,-5,155710,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,290,401,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"422",2988967,-5,144052,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,NA,216,181,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"423",2988983,-5,64057,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,266,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"424",2988991,-5,50980,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,266,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"425",2988994,-5,87882,0,0,5,-5,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",166,13,216,214,NA,NA,"",NA,NA,NA,"","Found","Found","","ie 11.0 for desktop",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","rv:11.0"
"426",2988997,-5,138957,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,13,542,368,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.0.2","mobile safari 11.0",32,"2732x2048","match_status:1",TRUE,FALSE,TRUE,FALSE,"mobile","iOS Device"
"427",2989000,-5,134071,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,NA,"New","NotFound",225,NA,266,507,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"428",2989002,0,135886,0,0,0,-21,NA,NA,0,0,100,"NotFound",NA,-360,"Found","Found",225,NA,414,417,NA,NA,"",NA,NA,NA,"","Found","Found","","edge 14.0",NA,"","",FALSE,TRUE,TRUE,TRUE,"desktop","Windows"
"429",2989003,-5,79743,NA,NA,13,0,NA,NA,3,0,93.75,"NotFound",52,-300,"New","NotFound",166,15,193,600,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","edge 15.0",24,"","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"430",2989027,-5,136625,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,266,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"431",2989029,-5,130542,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,15,410,333,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","chrome 62.0",24,"1440x900","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"432",2989039,-5,323250,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,NA,"New","NotFound",225,NA,266,595,NA,NA,"",NA,NA,NA,"","New","NotFound","","firefox 57.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"433",2989055,-20,104120,NA,NA,0,-9,NA,NA,NA,NA,100,"NotFound",49,NA,"Unknown","",225,NA,266,325,NA,NA,"",NA,NA,NA,"","New","NotFound","","mobile safari 11.0",NA,"","",FALSE,FALSE,FALSE,TRUE,"mobile",""
"434",2989066,-5,42806,0,0,3,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,622,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1680x1050","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"435",2989067,0,74349,0,0,23,-8,NA,NA,1,-6,100,"NotFound",NA,-360,"Found","Found",166,13,410,214,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","ie 11.0 for desktop",24,"1920x1080","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"436",2989070,-5,9395,0,0,NA,NA,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,193,280,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","edge 15.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"437",2989091,0,88749,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,NA,215,111,NA,NA,"",NA,NA,NA,"","New","NotFound","Mac OS X 10.11","firefox 57.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","rv:57.0"
"438",2989095,-5,53277,NA,NA,0,0,NA,NA,0,0,96.9400024414062,"NotFound",52,-300,"New","NotFound",166,NA,193,368,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"439",2989097,-5,63984,3,0,10,-8,NA,NA,4,0,100,"NotFound",52,-360,"Found","Found",166,13,197,368,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","firefox 57.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"440",2989098,-5,7638,NA,NA,0,0,NA,NA,0,0,90.5699996948242,"NotFound",52,-300,"New","NotFound",166,NA,529,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","firefox 57.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"441",2989102,-5,101179,NA,NA,1,-7,NA,NA,NA,NA,100,"Found",52,-300,"New","NotFound",166,NA,445,333,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","chrome 62.0",24,"1024x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"442",2989106,-5,107452,0,0,0,0,NA,NA,0,0,100,"NotFound",52,-360,"Found","Found",166,13,548,214,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","ie 11.0 for desktop",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Trident/7.0"
"443",2989109,-20,93657,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,NA,"Unknown","",225,NA,384,561,NA,NA,"",NA,NA,NA,"","New","NotFound","","mobile safari 11.0",NA,"","",FALSE,FALSE,FALSE,TRUE,"mobile",""
"444",2989116,-5,93970,0,0,0,0,NA,NA,0,0,100,"NotFound",49,-300,"Found","Found",166,15,542,600,NA,NA,"",NA,NA,NA,"","Found","Found","Android 7.0","samsung browser 6.2",32,"1280x720","match_status:2",TRUE,FALSE,TRUE,FALSE,"mobile","SAMSUNG SM-J327T Build/NRD90M"
"445",2989124,-5,101223,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,427,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"446",2989127,0,95146,NA,NA,0,0,NA,NA,NA,NA,100,"Found",NA,-300,"New","NotFound",166,NA,193,533,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","ie 11.0 for desktop",24,"1680x1050","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"447",2989128,-5,26598,NA,NA,0,0,NA,NA,1,0,97.5400009155273,"NotFound",52,-300,"New","NotFound",166,NA,100,368,NA,NA,"",NA,NA,NA,"","Found","Found","Windows Vista","firefox 52.0",24,"1280x800","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","rv:52.0"
"448",2989129,0,61068,NA,NA,15,-6,NA,NA,NA,NA,100,"NotFound",NA,-360,"Found","NotFound",166,12,410,333,NA,NA,"",NA,NA,NA,"","Found","NotFound","Mac OS X 10_10_5","chrome 61.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"449",2989151,0,96636,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,NA,100,549,NA,NA,"",NA,NA,NA,"","New","NotFound","Mac OS X 10_13_1","safari generic",24,"4096x2304","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"450",2989164,-5,117951,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,13,529,256,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"451",2989168,-5,114144,NA,NA,2,0,NA,NA,NA,NA,100,"NotFound",25,NA,"New","NotFound",225,NA,526,340,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 60.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","SM-G900H Build/MMB29K"
"452",2989169,-5,66488,0,0,4,-41,NA,NA,0,-29,100,"NotFound",52,-300,"Found","Found",166,15,410,214,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"453",2989174,-40,226941,NA,NA,0,-10,NA,NA,NA,NA,100,"NotFound",18,NA,"New","NotFound",225,NA,427,127,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","TRT-L53 Build/HUAWEITRT-L53"
"454",2989178,-5,29170,0,0,5,-4,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,12,410,535,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1920x1080","",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"455",2989189,0,63417,0,0,1,0,NA,NA,0,0,100,"Found",41,-480,"Found","Found",166,NA,445,222,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10.12","firefox 57.0",24,"1440x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","rv:57.0"
"456",2989194,-5,50510,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-360,"New","NotFound",166,NA,410,521,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","edge 15.0",24,"","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"457",2989201,-5,264548,NA,NA,2,-12,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,15,352,489,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"458",2989202,0,70213,NA,NA,0,0,NA,NA,0,0,96.7399978637695,"NotFound",NA,-300,"New","NotFound",166,NA,193,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","ie 11.0 for desktop",24,"1920x1080","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","rv:11.0"
"459",2989213,-5,86815,0,0,3,-12,NA,NA,0,0,100,"NotFound",49,-300,"Found","Found",166,15,352,489,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"460",2989225,-15,95442,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,NA,"New","NotFound",225,NA,384,561,NA,NA,"",NA,NA,NA,"","New","NotFound","","android webview 4.0",NA,"","",FALSE,FALSE,TRUE,FALSE,"mobile","Android 6.0.1"
"461",2989249,-5,46236,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-480,"New","NotFound",166,NA,454,222,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 10.3.3","mobile safari 10.0",32,"1136x640","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"462",2989260,-5,84861,0,0,0,0,NA,NA,0,0,100,"NotFound",49,-480,"Found","Found",166,NA,454,222,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 10.3.3","mobile safari 10.0",32,"1136x640","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"463",2989263,-10,39384,0,0,1,0,NA,NA,0,0,100,"Found",49,-360,"Found","Found",166,NA,633,215,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 11.1.2","mobile safari generic",32,"2208x1242","match_status:2",TRUE,FALSE,TRUE,FALSE,"mobile","iOS Device"
"464",2989271,-5,66356,0,0,0,0,NA,NA,0,0,100,"NotFound",52,-420,"Found","Found",166,NA,621,225,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"465",2989280,-10,195090,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",63,-480,"New","NotFound",166,NA,410,489,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","ie 11.0 for desktop",24,"1920x1080","match_status:2",TRUE,FALSE,FALSE,TRUE,"desktop","Trident/7.0"
"466",2989290,-5,164919,NA,NA,NA,NA,NA,NA,NA,NA,100,"NotFound",49,-360,"New","NotFound",166,NA,529,214,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1136x640","match_status:1",TRUE,FALSE,FALSE,FALSE,"mobile","iOS Device"
"467",2989291,-25,83638,NA,NA,5,-5,NA,NA,0,0,95.0800018310547,"NotFound",63,NA,"Unknown","",166,13,216,214,NA,NA,"",NA,NA,NA,"","Found","Found","","ie 11.0 for desktop",NA,"","",FALSE,FALSE,FALSE,TRUE,"desktop","rv:11.0"
"468",2989292,-5,438030,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,NA,633,597,NA,NA,"",NA,NA,NA,"","New","NotFound","Mac OS X 10_12_6","safari generic",24,"1440x900","match_status:2",TRUE,FALSE,FALSE,FALSE,"desktop","MacOS"
"469",2989294,0,25973,NA,NA,5,-48,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,15,410,391,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome",NA,"","",FALSE,TRUE,TRUE,TRUE,"desktop",""
"470",2989300,0,11504,NA,NA,10,-7,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,13,410,278,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","ie 11.0 for desktop",24,"1440x900","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"471",2989303,-5,188932,NA,NA,NA,NA,NA,NA,NA,NA,100,"NotFound",52,-420,"New","NotFound",166,NA,641,266,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","edge 15.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"472",2989310,-5,127770,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-480,"New","NotFound",166,NA,341,222,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"2001x1125","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
